transaction_id,sender_upi,receiver_upi,location,amount,device_type,time,label
TXN9778,user9778@upi,merchant9778@upi,Chennai,14366,mobile,20,0
TXN9779,user9779@upi,merchant9779@upi,Chennai,6149,tablet,15,0
TXN9780,user9780@upi,merchant9780@upi,Hyderabad,3128,tablet,16,0
TXN9781,user9781@upi,merchant9781@upi,Mumbai,15301,desktop,12,0
TXN9782,user9782@upi,merchant9782@upi,Mumbai,12990,mobile,15,0
TXN9783,user9783@upi,merchant9783@upi,Delhi,19003,desktop,9,0
TXN9784,user9784@upi,merchant9784@upi,Hyderabad,15409,tablet,8,0
TXN9785,user9785@upi,merchant9785@upi,Hyderabad,9165,tablet,9,0
TXN9786,user9786@upi,merchant9786@upi,Hyderabad,9439,tablet,12,0
TXN9787,user9787@upi,merchant9787@upi,Bangalore,11938,desktop,6,0
TXN9788,user9788@upi,merchant9788@upi,Delhi,15027,mobile,17,0
TXN9789,user9789@upi,merchant9789@upi,Mumbai,13553,mobile,12,0
TXN9790,user9790@upi,merchant9790@upi,Chennai,15988,tablet,18,0
TXN9791,user9791@upi,merchant9791@upi,Mumbai,2038,desktop,14,0
TXN9792,user9792@upi,merchant9792@upi,Mumbai,11488,tablet,10,0
TXN9793,user9793@upi,merchant9793@upi,Hyderabad,13588,tablet,12,0
TXN9794,user9794@upi,merchant9794@upi,Mumbai,32376,desktop,3,1
TXN9795,user9795@upi,merchant9795@upi,Delhi,2480,mobile,8,0
TXN9796,user9796@upi,merchant9796@upi,Bangalore,10020,desktop,21,0
TXN9797,user9797@upi,merchant9797@upi,Chennai,11778,desktop,9,0
TXN9798,user9798@upi,merchant9798@upi,Hyderabad,16741,desktop,14,0
TXN9799,user9799@upi,merchant9799@upi,Delhi,17901,tablet,16,0
TXN9800,user9800@upi,merchant9800@upi,Bangalore,19736,mobile,21,0
TXN9801,user9801@upi,merchant9801@upi,Mumbai,12586,desktop,9,0
TXN9802,user9802@upi,merchant9802@upi,Delhi,45570,desktop,3,1
TXN9803,user9803@upi,merchant9803@upi,Mumbai,3674,tablet,21,0
TXN9804,user9804@upi,merchant9804@upi,Bangalore,7284,desktop,13,0
TXN9805,user9805@upi,merchant9805@upi,Hyderabad,6114,desktop,13,0
TXN9806,user9806@upi,merchant9806@upi,Hyderabad,13476,desktop,17,0
TXN9807,user9807@upi,merchant9807@upi,Mumbai,6926,desktop,16,0
TXN9808,user9808@upi,merchant9808@upi,Bangalore,5889,desktop,20,0
TXN9809,user9809@upi,merchant9809@upi,Hyderabad,19494,mobile,21,0
TXN9810,user9810@upi,merchant9810@upi,Delhi,9428,desktop,13,0
TXN9811,user9811@upi,merchant9811@upi,Bangalore,18707,mobile,18,0
TXN9812,user9812@upi,merchant9812@upi,Bangalore,4070,desktop,6,0
TXN9813,user9813@upi,merchant9813@upi,Delhi,15001,desktop,19,0
TXN9814,user9814@upi,merchant9814@upi,Chennai,13862,desktop,7,0
TXN9815,user9815@upi,merchant9815@upi,Bangalore,8543,mobile,7,0
TXN9816,user9816@upi,merchant9816@upi,Mumbai,79178,desktop,1,1
TXN9817,user9817@upi,merchant9817@upi,Delhi,3455,tablet,21,0
TXN9818,user9818@upi,merchant9818@upi,Delhi,15073,desktop,17,0
TXN9819,user9819@upi,merchant9819@upi,Delhi,9950,tablet,12,0
TXN9820,user9820@upi,merchant9820@upi,Hyderabad,3145,mobile,21,0
TXN9821,user9821@upi,merchant9821@upi,Bangalore,19328,desktop,20,0
TXN9822,user9822@upi,merchant9822@upi,Chennai,51820,desktop,1,1
TXN9823,user9823@upi,merchant9823@upi,Hyderabad,9238,mobile,22,0
TXN9824,user9824@upi,merchant9824@upi,Delhi,8717,desktop,12,0
TXN9825,user9825@upi,merchant9825@upi,Delhi,19741,mobile,9,0
TXN9826,user9826@upi,merchant9826@upi,Bangalore,14360,desktop,20,0
TXN9827,user9827@upi,merchant9827@upi,Delhi,4614,mobile,21,0
TXN9828,user9828@upi,merchant9828@upi,Bangalore,667,mobile,18,0
TXN9829,user9829@upi,merchant9829@upi,Bangalore,2216,desktop,12,0
TXN9830,user9830@upi,merchant9830@upi,Mumbai,14196,desktop,16,0
TXN9831,user9831@upi,merchant9831@upi,Mumbai,7725,desktop,16,0
TXN9832,user9832@upi,merchant9832@upi,Hyderabad,16504,mobile,22,0
TXN9833,user9833@upi,merchant9833@upi,Hyderabad,6569,desktop,10,0
TXN9834,user9834@upi,merchant9834@upi,Delhi,19653,mobile,13,0
TXN9835,user9835@upi,merchant9835@upi,Mumbai,14854,tablet,18,0
TXN9836,user9836@upi,merchant9836@upi,Hyderabad,2481,desktop,8,0
TXN9837,user9837@upi,merchant9837@upi,Mumbai,110893,emulator,23,1
TXN9838,user9838@upi,merchant9838@upi,Mumbai,3381,desktop,8,0
TXN9839,user9839@upi,merchant9839@upi,Delhi,2371,mobile,14,0
TXN9840,user9840@upi,merchant9840@upi,Bangalore,3093,mobile,11,0
TXN9841,user9841@upi,merchant9841@upi,Bangalore,3430,tablet,8,0
TXN9842,user9842@upi,merchant9842@upi,Mumbai,9571,tablet,21,0
TXN9843,user9843@upi,merchant9843@upi,Mumbai,11568,mobile,14,0
TXN9844,user9844@upi,merchant9844@upi,Hyderabad,15483,tablet,7,0
TXN9845,user9845@upi,merchant9845@upi,Mumbai,35608,emulator,0,1
TXN9846,user9846@upi,merchant9846@upi,Delhi,7557,mobile,13,0
TXN9847,user9847@upi,merchant9847@upi,Mumbai,9528,mobile,18,0
TXN9848,user9848@upi,merchant9848@upi,Bangalore,17315,tablet,17,0
TXN9849,user9849@upi,merchant9849@upi,Hyderabad,10680,mobile,6,0
TXN9850,user9850@upi,merchant9850@upi,Hyderabad,517,tablet,13,0
TXN9851,user9851@upi,merchant9851@upi,Delhi,6256,mobile,20,0
TXN9852,user9852@upi,merchant9852@upi,Mumbai,13898,tablet,16,0
TXN9853,user9853@upi,merchant9853@upi,Hyderabad,5437,tablet,20,0
TXN9854,user9854@upi,merchant9854@upi,Delhi,8421,desktop,20,0
TXN9855,user9855@upi,merchant9855@upi,Chennai,11794,tablet,21,0
TXN9856,user9856@upi,merchant9856@upi,Mumbai,17937,desktop,21,0
TXN9857,user9857@upi,merchant9857@upi,Chennai,14571,mobile,10,0
TXN9858,user9858@upi,merchant9858@upi,Bangalore,7390,desktop,13,0
TXN9859,user9859@upi,merchant9859@upi,Bangalore,11771,desktop,13,0
TXN9860,user9860@upi,merchant9860@upi,Hyderabad,15712,tablet,9,0
TXN9861,user9861@upi,merchant9861@upi,Hyderabad,19838,mobile,11,0
TXN9862,user9862@upi,merchant9862@upi,Chennai,4413,tablet,21,0
TXN9863,user9863@upi,merchant9863@upi,Delhi,18819,mobile,21,0
TXN9864,user9864@upi,merchant9864@upi,Hyderabad,2542,tablet,7,0
TXN9865,user9865@upi,merchant9865@upi,Hyderabad,19690,tablet,12,0
TXN9866,user9866@upi,merchant9866@upi,Hyderabad,12196,mobile,21,0
TXN9867,user9867@upi,merchant9867@upi,Hyderabad,17033,tablet,22,0
TXN9868,user9868@upi,merchant9868@upi,Chennai,16363,tablet,21,0
TXN9869,user9869@upi,merchant9869@upi,Bangalore,4255,mobile,12,0
TXN9870,user9870@upi,merchant9870@upi,Chennai,8284,tablet,12,0
TXN9871,user9871@upi,merchant9871@upi,Delhi,4910,mobile,20,0
TXN9872,user9872@upi,merchant9872@upi,Delhi,10409,desktop,17,0
TXN9873,user9873@upi,merchant9873@upi,Chennai,4977,tablet,11,0
TXN9874,user9874@upi,merchant9874@upi,Mumbai,14926,tablet,15,0
TXN9875,user9875@upi,merchant9875@upi,Delhi,936,mobile,10,0
TXN9876,user9876@upi,merchant9876@upi,Bangalore,116373,emulator,1,1
TXN9877,user9877@upi,merchant9877@upi,Delhi,17250,desktop,20,0
TXN9878,user9878@upi,merchant9878@upi,Mumbai,28,desktop,17,0
TXN9879,user9879@upi,merchant9879@upi,Bangalore,2417,tablet,18,0
TXN9880,user9880@upi,merchant9880@upi,Mumbai,11661,desktop,16,0
TXN9881,user9881@upi,merchant9881@upi,Hyderabad,15503,desktop,15,0
TXN9882,user9882@upi,merchant9882@upi,Chennai,10342,mobile,6,0
TXN9883,user9883@upi,merchant9883@upi,Chennai,4764,desktop,6,0
TXN9884,user9884@upi,merchant9884@upi,Mumbai,8316,desktop,11,0
TXN9885,user9885@upi,merchant9885@upi,Bangalore,19102,desktop,14,0
TXN9886,user9886@upi,merchant9886@upi,Bangalore,14685,desktop,7,0
TXN9887,user9887@upi,merchant9887@upi,Chennai,7631,tablet,13,0
TXN9888,user9888@upi,merchant9888@upi,Bangalore,9393,mobile,18,0
TXN9889,user9889@upi,merchant9889@upi,Bangalore,5068,desktop,18,0
TXN9890,user9890@upi,merchant9890@upi,Delhi,14965,tablet,15,0
TXN9891,user9891@upi,merchant9891@upi,Bangalore,79932,desktop,4,1
TXN9892,user9892@upi,merchant9892@upi,Delhi,35278,desktop,4,1
TXN9893,user9893@upi,merchant9893@upi,Hyderabad,1414,desktop,20,0
TXN9894,user9894@upi,merchant9894@upi,Hyderabad,81512,desktop,3,1
TXN9895,user9895@upi,merchant9895@upi,Bangalore,17222,desktop,13,0
TXN9896,user9896@upi,merchant9896@upi,Chennai,2462,mobile,11,0
TXN9897,user9897@upi,merchant9897@upi,Mumbai,14570,mobile,22,0
TXN9898,user9898@upi,merchant9898@upi,Delhi,12115,tablet,19,0
TXN9899,user9899@upi,merchant9899@upi,Bangalore,3461,mobile,13,0
TXN9900,user9900@upi,merchant9900@upi,Delhi,167,desktop,11,0
TXN9901,user9901@upi,merchant9901@upi,Bangalore,7021,desktop,21,0
TXN9902,user9902@upi,merchant9902@upi,Mumbai,14951,desktop,8,0
TXN9903,user9903@upi,merchant9903@upi,Bangalore,7746,tablet,22,0
TXN9904,user9904@upi,merchant9904@upi,Hyderabad,15709,mobile,20,0
TXN9905,user9905@upi,merchant9905@upi,Bangalore,9335,tablet,11,0
TXN9906,user9906@upi,merchant9906@upi,Bangalore,12709,tablet,6,0
TXN9907,user9907@upi,merchant9907@upi,Chennai,14214,tablet,15,0
TXN9908,user9908@upi,merchant9908@upi,Hyderabad,10873,desktop,16,0
TXN9909,user9909@upi,merchant9909@upi,Chennai,18092,desktop,12,0
TXN9910,user9910@upi,merchant9910@upi,Mumbai,17071,mobile,8,0
TXN9911,user9911@upi,merchant9911@upi,Mumbai,10213,desktop,22,0
TXN9912,user9912@upi,merchant9912@upi,Hyderabad,5540,mobile,16,0
TXN9913,user9913@upi,merchant9913@upi,Chennai,18890,desktop,7,0
TXN9914,user9914@upi,merchant9914@upi,Mumbai,11599,mobile,8,0
TXN9915,user9915@upi,merchant9915@upi,Chennai,5418,tablet,18,0
TXN9916,user9916@upi,merchant9916@upi,Delhi,11319,mobile,20,0
TXN9917,user9917@upi,merchant9917@upi,Bangalore,8596,mobile,8,0
TXN9918,user9918@upi,merchant9918@upi,Delhi,2821,desktop,8,0
TXN9919,user9919@upi,merchant9919@upi,Delhi,6836,desktop,14,0
TXN9920,user9920@upi,merchant9920@upi,Mumbai,13524,mobile,14,0
TXN9921,user9921@upi,merchant9921@upi,Chennai,336,mobile,9,0
TXN9922,user9922@upi,merchant9922@upi,Chennai,11571,desktop,21,0
TXN9923,user9923@upi,merchant9923@upi,Delhi,6507,desktop,15,0
TXN9924,user9924@upi,merchant9924@upi,Mumbai,18661,desktop,22,0
TXN9925,user9925@upi,merchant9925@upi,Mumbai,6174,mobile,17,0
TXN9926,user9926@upi,merchant9926@upi,Chennai,5737,mobile,12,0
TXN9927,user9927@upi,merchant9927@upi,Delhi,85570,desktop,3,1
TXN9928,user9928@upi,merchant9928@upi,Bangalore,17424,tablet,13,0
TXN9929,user9929@upi,merchant9929@upi,Hyderabad,7755,desktop,13,0
TXN9930,user9930@upi,merchant9930@upi,Chennai,11901,desktop,22,0
TXN9931,user9931@upi,merchant9931@upi,Bangalore,51515,emulator,4,1
TXN9932,user9932@upi,merchant9932@upi,Bangalore,9887,mobile,11,0
TXN9933,user9933@upi,merchant9933@upi,Bangalore,3737,mobile,11,0
TXN9934,user9934@upi,merchant9934@upi,Mumbai,13218,desktop,16,0
TXN9935,user9935@upi,merchant9935@upi,Bangalore,12499,tablet,8,0
TXN9936,user9936@upi,merchant9936@upi,Hyderabad,653,desktop,19,0
TXN9937,user9937@upi,merchant9937@upi,Chennai,8662,tablet,20,0
TXN9938,user9938@upi,merchant9938@upi,Hyderabad,8467,mobile,8,0
TXN9939,user9939@upi,merchant9939@upi,Chennai,93310,desktop,1,1
TXN9940,user9940@upi,merchant9940@upi,Delhi,10502,tablet,14,0
TXN9941,user9941@upi,merchant9941@upi,Bangalore,3690,desktop,21,0
TXN9942,user9942@upi,merchant9942@upi,Hyderabad,15934,desktop,7,0
TXN9943,user9943@upi,merchant9943@upi,Mumbai,10113,tablet,21,0
TXN9944,user9944@upi,merchant9944@upi,Delhi,15543,mobile,7,0
TXN9945,user9945@upi,merchant9945@upi,Hyderabad,9288,tablet,12,0
TXN9946,user9946@upi,merchant9946@upi,Bangalore,58564,desktop,0,1
TXN9947,user9947@upi,merchant9947@upi,Bangalore,18302,tablet,12,0
TXN9948,user9948@upi,merchant9948@upi,Hyderabad,75549,desktop,3,1
TXN9949,user9949@upi,merchant9949@upi,Bangalore,10566,mobile,7,0
TXN9950,user9950@upi,merchant9950@upi,Delhi,5954,desktop,15,0
TXN9951,user9951@upi,merchant9951@upi,Bangalore,70781,desktop,3,1
TXN9952,user9952@upi,merchant9952@upi,Hyderabad,5197,tablet,8,0
TXN9953,user9953@upi,merchant9953@upi,Chennai,9760,desktop,21,0
TXN9954,user9954@upi,merchant9954@upi,Hyderabad,8675,mobile,9,0
TXN9955,user9955@upi,merchant9955@upi,Chennai,16743,mobile,6,0
TXN9956,user9956@upi,merchant9956@upi,Delhi,18679,desktop,15,0
TXN9957,user9957@upi,merchant9957@upi,Delhi,6524,tablet,6,0
TXN9958,user9958@upi,merchant9958@upi,Chennai,17866,desktop,11,0
TXN9959,user9959@upi,merchant9959@upi,Bangalore,17720,desktop,11,0
TXN9960,user9960@upi,merchant9960@upi,Mumbai,19869,desktop,14,0
TXN9961,user9961@upi,merchant9961@upi,Bangalore,3870,desktop,10,0
TXN9962,user9962@upi,merchant9962@upi,Mumbai,18129,tablet,21,0
TXN9963,user9963@upi,merchant9963@upi,Delhi,4727,tablet,7,0
TXN9964,user9964@upi,merchant9964@upi,Mumbai,46141,emulator,3,1
TXN9965,user9965@upi,merchant9965@upi,Delhi,12090,tablet,13,0
TXN9966,user9966@upi,merchant9966@upi,Delhi,13056,desktop,22,0
TXN9967,user9967@upi,merchant9967@upi,Chennai,560,mobile,20,0
TXN9968,user9968@upi,merchant9968@upi,Bangalore,9370,mobile,9,0
TXN9969,user9969@upi,merchant9969@upi,Hyderabad,17017,desktop,11,0
TXN9970,user9970@upi,merchant9970@upi,Bangalore,433,tablet,19,0
TXN9971,user9971@upi,merchant9971@upi,Hyderabad,41462,emulator,4,1
TXN9972,user9972@upi,merchant9972@upi,Bangalore,992,mobile,8,0
TXN9973,user9973@upi,merchant9973@upi,Chennai,14677,desktop,6,0
TXN9974,user9974@upi,merchant9974@upi,Chennai,6698,desktop,21,0
TXN9975,user9975@upi,merchant9975@upi,Chennai,6989,desktop,14,0
TXN9976,user9976@upi,merchant9976@upi,Chennai,4560,desktop,16,0
TXN9977,user9977@upi,merchant9977@upi,Delhi,968,mobile,10,0
TXN9978,user9978@upi,merchant9978@upi,Chennai,30169,desktop,0,1
TXN9979,user9979@upi,merchant9979@upi,Bangalore,18462,mobile,11,0
TXN9980,user9980@upi,merchant9980@upi,Chennai,85026,emulator,23,1
TXN9981,user9981@upi,merchant9981@upi,Chennai,60728,emulator,3,1
TXN9982,user9982@upi,merchant9982@upi,Hyderabad,5940,desktop,15,0
TXN9983,user9983@upi,merchant9983@upi,Delhi,19495,tablet,7,0
TXN9984,user9984@upi,merchant9984@upi,Hyderabad,12447,mobile,13,0
TXN9985,user9985@upi,merchant9985@upi,Delhi,14756,mobile,11,0
TXN9986,user9986@upi,merchant9986@upi,Hyderabad,14554,mobile,7,0
TXN9987,user9987@upi,merchant9987@upi,Delhi,574,tablet,22,0
TXN9988,user9988@upi,merchant9988@upi,Hyderabad,3314,desktop,13,0
TXN9989,user9989@upi,merchant9989@upi,Delhi,12661,tablet,6,0
TXN9990,user9990@upi,merchant9990@upi,Delhi,961,tablet,20,0
TXN9991,user9991@upi,merchant9991@upi,Delhi,5865,mobile,9,0
TXN9992,user9992@upi,merchant9992@upi,Hyderabad,9254,mobile,15,0
TXN9993,user9993@upi,merchant9993@upi,Mumbai,4781,mobile,10,0
TXN9994,user9994@upi,merchant9994@upi,Hyderabad,18546,tablet,19,0
TXN9995,user9995@upi,merchant9995@upi,Chennai,12697,mobile,9,0
TXN9996,user9996@upi,merchant9996@upi,Bangalore,7091,desktop,21,0
TXN9997,user9997@upi,merchant9997@upi,Chennai,17352,desktop,6,0
TXN9998,user9998@upi,merchant9998@upi,Chennai,99742,emulator,3,1
TXN9999,user9999@upi,merchant9999@upi,Chennai,11928,tablet,13,0
TXN10000,user10000@upi,merchant10000@upi,Hyderabad,14233,desktop,13,0
TXN10001,user10001@upi,merchant10001@upi,Delhi,19125,mobile,18,0
TXN10002,user10002@upi,merchant10002@upi,Chennai,87217,emulator,1,1
TXN10003,user10003@upi,merchant10003@upi,Bangalore,7842,tablet,18,0
TXN10004,user10004@upi,merchant10004@upi,Chennai,13474,mobile,10,0
TXN10005,user10005@upi,merchant10005@upi,Chennai,6967,mobile,8,0
TXN10006,user10006@upi,merchant10006@upi,Delhi,7853,tablet,12,0
TXN10007,user10007@upi,merchant10007@upi,Mumbai,15394,desktop,17,0
TXN10008,user10008@upi,merchant10008@upi,Mumbai,1075,tablet,14,0
TXN10009,user10009@upi,merchant10009@upi,Mumbai,15461,mobile,12,0
TXN10010,user10010@upi,merchant10010@upi,Delhi,18417,mobile,8,0
TXN10011,user10011@upi,merchant10011@upi,Bangalore,6063,desktop,19,0
TXN10012,user10012@upi,merchant10012@upi,Delhi,15744,mobile,19,0
TXN10013,user10013@upi,merchant10013@upi,Mumbai,14249,mobile,6,0
TXN10014,user10014@upi,merchant10014@upi,Chennai,11958,desktop,19,0
TXN10015,user10015@upi,merchant10015@upi,Chennai,14945,tablet,14,0
TXN10016,user10016@upi,merchant10016@upi,Bangalore,18861,desktop,13,0
TXN10017,user10017@upi,merchant10017@upi,Chennai,10351,desktop,15,0
TXN10018,user10018@upi,merchant10018@upi,Bangalore,116641,desktop,2,1
TXN10019,user10019@upi,merchant10019@upi,Chennai,4420,desktop,19,0
TXN10020,user10020@upi,merchant10020@upi,Chennai,59151,emulator,1,1
TXN10021,user10021@upi,merchant10021@upi,Hyderabad,10640,tablet,15,0
TXN10022,user10022@upi,merchant10022@upi,Bangalore,9610,tablet,10,0
TXN10023,user10023@upi,merchant10023@upi,Mumbai,14733,mobile,13,0
TXN10024,user10024@upi,merchant10024@upi,Mumbai,18609,desktop,21,0
TXN10025,user10025@upi,merchant10025@upi,Bangalore,3744,mobile,12,0
TXN10026,user10026@upi,merchant10026@upi,Delhi,16342,mobile,15,0
TXN10027,user10027@upi,merchant10027@upi,Chennai,2151,desktop,10,0
TXN10028,user10028@upi,merchant10028@upi,Mumbai,14363,mobile,16,0
TXN10029,user10029@upi,merchant10029@upi,Bangalore,357,desktop,20,0
TXN10030,user10030@upi,merchant10030@upi,Bangalore,15197,mobile,18,0
TXN10031,user10031@upi,merchant10031@upi,Hyderabad,9702,desktop,18,0
TXN10032,user10032@upi,merchant10032@upi,Hyderabad,9003,desktop,9,0
TXN10033,user10033@upi,merchant10033@upi,Bangalore,9016,mobile,19,0
TXN10034,user10034@upi,merchant10034@upi,Hyderabad,208,desktop,13,0
TXN10035,user10035@upi,merchant10035@upi,Delhi,32725,desktop,3,1
TXN10036,user10036@upi,merchant10036@upi,Hyderabad,11266,mobile,13,0
TXN10037,user10037@upi,merchant10037@upi,Bangalore,109841,emulator,3,1
TXN10038,user10038@upi,merchant10038@upi,Chennai,7231,desktop,21,0
TXN10039,user10039@upi,merchant10039@upi,Delhi,6870,mobile,6,0
TXN10040,user10040@upi,merchant10040@upi,Delhi,11556,mobile,14,0
TXN10041,user10041@upi,merchant10041@upi,Chennai,15460,desktop,10,0
TXN10042,user10042@upi,merchant10042@upi,Delhi,1294,mobile,11,0
TXN10043,user10043@upi,merchant10043@upi,Hyderabad,8425,desktop,10,0
TXN10044,user10044@upi,merchant10044@upi,Delhi,5336,desktop,12,0
TXN10045,user10045@upi,merchant10045@upi,Bangalore,14010,tablet,16,0
TXN10046,user10046@upi,merchant10046@upi,Hyderabad,13108,tablet,16,0
TXN10047,user10047@upi,merchant10047@upi,Mumbai,112681,desktop,4,1
TXN10048,user10048@upi,merchant10048@upi,Chennai,7989,mobile,21,0
TXN10049,user10049@upi,merchant10049@upi,Delhi,1670,desktop,17,0
TXN10050,user10050@upi,merchant10050@upi,Chennai,11080,mobile,13,0
TXN10051,user10051@upi,merchant10051@upi,Bangalore,11549,tablet,19,0
TXN10052,user10052@upi,merchant10052@upi,Delhi,4154,desktop,12,0
TXN10053,user10053@upi,merchant10053@upi,Hyderabad,15930,mobile,8,0
TXN10054,user10054@upi,merchant10054@upi,Delhi,11392,mobile,20,0
TXN10055,user10055@upi,merchant10055@upi,Hyderabad,73439,desktop,3,1
TXN10056,user10056@upi,merchant10056@upi,Bangalore,15671,tablet,7,0
TXN10057,user10057@upi,merchant10057@upi,Mumbai,13729,mobile,21,0
TXN10058,user10058@upi,merchant10058@upi,Hyderabad,10741,desktop,6,0
TXN10059,user10059@upi,merchant10059@upi,Chennai,18631,desktop,17,0
TXN10060,user10060@upi,merchant10060@upi,Delhi,5211,mobile,14,0
TXN10061,user10061@upi,merchant10061@upi,Delhi,1633,desktop,12,0
TXN10062,user10062@upi,merchant10062@upi,Mumbai,14207,mobile,15,0
TXN10063,user10063@upi,merchant10063@upi,Mumbai,13731,desktop,6,0
TXN10064,user10064@upi,merchant10064@upi,Bangalore,45816,emulator,0,1
TXN10065,user10065@upi,merchant10065@upi,Bangalore,19539,mobile,13,0
TXN10066,user10066@upi,merchant10066@upi,Chennai,19478,mobile,19,0
TXN10067,user10067@upi,merchant10067@upi,Bangalore,12044,desktop,12,0
TXN10068,user10068@upi,merchant10068@upi,Mumbai,13211,tablet,12,0
TXN10069,user10069@upi,merchant10069@upi,Chennai,111745,emulator,23,1
TXN10070,user10070@upi,merchant10070@upi,Chennai,19344,desktop,16,0
TXN10071,user10071@upi,merchant10071@upi,Bangalore,4099,tablet,7,0
TXN10072,user10072@upi,merchant10072@upi,Delhi,18255,tablet,16,0
TXN10073,user10073@upi,merchant10073@upi,Hyderabad,16073,mobile,6,0
TXN10074,user10074@upi,merchant10074@upi,Mumbai,2796,mobile,16,0
TXN10075,user10075@upi,merchant10075@upi,Delhi,6899,mobile,10,0
TXN10076,user10076@upi,merchant10076@upi,Mumbai,1981,desktop,11,0
TXN10077,user10077@upi,merchant10077@upi,Mumbai,3659,tablet,19,0
TXN10078,user10078@upi,merchant10078@upi,Hyderabad,8731,mobile,8,0
TXN10079,user10079@upi,merchant10079@upi,Mumbai,7883,mobile,13,0
TXN10080,user10080@upi,merchant10080@upi,Mumbai,15462,desktop,13,0
TXN10081,user10081@upi,merchant10081@upi,Bangalore,2300,tablet,21,0
TXN10082,user10082@upi,merchant10082@upi,Bangalore,19977,mobile,9,0
TXN10083,user10083@upi,merchant10083@upi,Bangalore,101666,desktop,0,1
TXN10084,user10084@upi,merchant10084@upi,Bangalore,1276,desktop,6,0
TXN10085,user10085@upi,merchant10085@upi,Chennai,18722,mobile,18,0
TXN10086,user10086@upi,merchant10086@upi,Mumbai,10397,mobile,10,0
TXN10087,user10087@upi,merchant10087@upi,Delhi,4958,mobile,16,0
TXN10088,user10088@upi,merchant10088@upi,Bangalore,82489,desktop,2,1
TXN10089,user10089@upi,merchant10089@upi,Hyderabad,3133,mobile,21,0
TXN10090,user10090@upi,merchant10090@upi,Delhi,14711,tablet,20,0
TXN10091,user10091@upi,merchant10091@upi,Chennai,6338,tablet,20,0
TXN10092,user10092@upi,merchant10092@upi,Mumbai,7954,desktop,13,0
TXN10093,user10093@upi,merchant10093@upi,Mumbai,9111,mobile,6,0
TXN10094,user10094@upi,merchant10094@upi,Chennai,11040,mobile,6,0
TXN10095,user10095@upi,merchant10095@upi,Bangalore,12525,tablet,20,0
TXN10096,user10096@upi,merchant10096@upi,Mumbai,101215,emulator,2,1
TXN10097,user10097@upi,merchant10097@upi,Delhi,12744,desktop,14,0
TXN10098,user10098@upi,merchant10098@upi,Delhi,16941,desktop,17,0
TXN10099,user10099@upi,merchant10099@upi,Chennai,16060,mobile,17,0
TXN10100,user10100@upi,merchant10100@upi,Mumbai,12518,mobile,16,0
TXN10101,user10101@upi,merchant10101@upi,Chennai,15100,desktop,19,0
TXN10102,user10102@upi,merchant10102@upi,Mumbai,6043,desktop,16,0
TXN10103,user10103@upi,merchant10103@upi,Bangalore,19902,desktop,20,0
TXN10104,user10104@upi,merchant10104@upi,Delhi,6129,tablet,7,0
TXN10105,user10105@upi,merchant10105@upi,Hyderabad,743,mobile,18,0
TXN10106,user10106@upi,merchant10106@upi,Chennai,74509,emulator,3,1
TXN10107,user10107@upi,merchant10107@upi,Delhi,7055,desktop,12,0
TXN10108,user10108@upi,merchant10108@upi,Delhi,13592,tablet,20,0
TXN10109,user10109@upi,merchant10109@upi,Chennai,14447,desktop,14,0
TXN10110,user10110@upi,merchant10110@upi,Mumbai,7665,mobile,10,0
TXN10111,user10111@upi,merchant10111@upi,Delhi,17769,mobile,16,0
TXN10112,user10112@upi,merchant10112@upi,Mumbai,14939,desktop,7,0
TXN10113,user10113@upi,merchant10113@upi,Bangalore,13431,desktop,8,0
TXN10114,user10114@upi,merchant10114@upi,Hyderabad,14875,mobile,16,0
TXN10115,user10115@upi,merchant10115@upi,Chennai,54394,emulator,2,1
TXN10116,user10116@upi,merchant10116@upi,Delhi,9326,mobile,20,0
